"mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","isotopes","adduct","pcgroup"
171.065186157597,171.06477355957,171.066253662109,52.401471,52.250598,52.552221,11145.0218387302,11144.6448099802,32916.984375,44235,1,"","","158"
276.1272268129,276.124420166016,276.128173828125,50.5572372,46.2457638,54.6737052,670593.754931475,558873.677178189,802576.5625,95,1,"","","75"
185.983690828511,185.983169555664,185.985229492188,31.964118,30.1538778,35.4565908,1767478.42036182,1748966.1821216,1337354.875,218,1,"","[M+H-H2O]+ 202.989 [M+H-H2O]+ 202.989","48"
202.180439231768,202.17919921875,202.18115234375,59.4594222,56.5775688,61.724532,84720.7491256177,84405.9397958236,81807.9296875,94,1,"","","178"
260.132317589679,260.129699707031,260.132690429688,58.577553,54.5983308,62.834274,2146411.37971343,2074639.93129804,2594486,322,1,"","","12"
259.129267063087,259.129180908203,259.130187988281,58.577553,54.9019542,62.380278,16608533.1159,16432692.3722061,20099686,682,1,"","","12"
198.007350924611,198.006576538086,198.008148193359,65.668752,64.58601,66.582624,15663.9797374239,15662.3025816639,13947.9189453125,13947,1,"","","250"
215.059119897243,215.057662963867,215.061004638672,69.390726,68.46561,70.23735,29346.3187763034,29344.7011006512,31519.123046875,31518,1,"","","231"
259.940358316219,259.938812255859,259.941284179688,76.563048,76.487676,77.40942,11733.5849737323,11732.6632297323,20004.931640625,20120,1,"","","193"
189.961335158932,189.960052490234,189.96257019043,76.713924,75.47481,81.222768,24487.2124697412,24129.9064432248,18134.70703125,22,1,"","[M+H-CO]+ 216.95","193"
194.940700699317,194.938751220703,194.941787719727,76.563048,75.399438,78.55716,28054.2966652261,27874.3456131576,21804.876953125,33,1,"","","193"
232.980268002485,232.978988647461,232.981063842773,76.563048,75.15144,79.09191,94597.5835607978,94541.1992768327,68885.453125,186,1,"","[M+H]+ 231.973","193"
217.956981796218,217.956039428711,217.957565307617,76.563048,75.000564,78.255414,82660.6180023284,82448.3175544475,58010.2734375,95,1,"","[M+H]+ 216.95 [M+H-CH3]+ 231.973","193"
269.109516781266,269.108001708984,269.111328125,78.481662,77.333922,79.625532,31385.5822519229,31383.9017379229,30184.890625,30184,1,"","","133"
268.103586709145,268.101501464844,268.104187011719,78.40629,77.0238,80.834898,323008.474401148,322932.729948787,176158.046875,411,1,"","","133"
173.038799626842,173.037994384766,173.039474487305,81.754392,80.834898,82.592634,14231.3788804509,14229.8504143639,12886.6943359375,12886,1,"","[M+H]+ 172.031","205"
195.020249689089,195.019500732422,195.021301269531,81.754392,80.293272,83.43738,74639.7387776936,74636.7518750936,56134.7578125,56134,1,"","[M+Na]+ 172.031","205"
156.011590288552,156.011001586914,156.012191772461,81.754392,80.452026,83.819124,47287.7893095477,47284.7283113658,30747.5859375,30747,1,"","[M+H-NH3]+ 172.031","205"
180.101611978706,180.101013183594,180.101913452148,68.69973,65.819502,71.693712,610511.081233646,390363.478781923,211701.46875,17,1,"","","126"
275.164011769933,275.161071777344,275.165313720703,75.701058,74.925186,75.701058,50837.0707627504,50836.2086827504,68867.0859375,70469,1,"","","156"
275.164091766601,275.162963867188,275.165710449219,91.51482,91.288572,93.038934,105266.694280029,105264.943918029,74775.46875,80035,1,"","","163"
275.164112894893,275.162750244141,275.165710449219,84.583998,84.508494,84.81462,20979.6022173871,20979.2195598871,57672.546875,74510,1,"","","202"
275.164100229652,275.162872314453,275.165771484375,88.210596,88.059846,89.674836,93899.3130454412,93897.6211511555,69509.390625,78756,1,"","","191"
275.164131288654,275.162994384766,275.165252685547,80.293272,80.139528,80.528022,27892.8475063062,27892.3618888062,65413.25390625,72385,1,"","","195"
284.098339346215,284.096923828125,284.10009765625,96.72816,95.669292,97.647528,18892.4652399112,18890.7913479112,16974.0390625,16973,1,"","","128"
168.123435376167,168.123031616211,168.123992919922,97.029906,94.347426,99.855762,72763.7524238784,58116.6706745973,31368.85546875,10,1,"","[M+H+NH3]+ 150.09","128"
258.075450080632,258.074157714844,258.076385498047,109.521444,108.438828,111.684432,18507.7347543058,18412.8473798186,17251.515625,32,1,"","","249"
215.12879030743,215.127700805664,215.129196166992,117.922386,116.462646,120.057498,546473.553140837,546470.125491255,549647.4375,549646,1,"","","84"
434.188174987796,434.185485839844,434.189788818359,119.440878,118.83513,120.229866,72960.9933229848,72959.6760723182,83543.4296875,83542,1,"","","175"
256.175622402375,256.174743652344,256.176147460938,120.722994,120.639114,127.05132,13056.9831303859,12768.6810556959,19134.201171875,14,1,"","","247"
250.038777699769,250.038101196289,250.040466308594,123.498096,122.651478,124.303836,20523.1863177888,20521.6257574555,20554.314453125,20553,1,"","[M+K+NaCOOH]+ 143.094 [M+K+HCOOH]+ 165.077","88"
311.081208987666,311.079284667969,311.083068847656,124.143468,123.269352,125.009586,54774.561565601,54772.9129228642,64511.41015625,64510,1,"","","88"
196.154549081404,196.154266357422,196.154815673828,97.180782,94.347426,99.93114,462290.570525055,394735.857174801,188569.6875,63,1,"","","128"
258.075966289863,258.07470703125,258.076782226562,127.726068,127.05132,128.447064,17097.68856986,17024.7085339163,19877.177734375,35,1,"","","217"
458.259482186053,458.255767822266,458.262542724609,127.893564,127.05132,133.623648,44721.605882543,44409.9661311189,43575.6484375,34,1,"","","217"
503.222290571525,503.218994140625,503.226287841797,129.078558,127.976442,130.822794,36046.3356669693,34894.6776927605,31489.619140625,11,1,"","","232"
285.146085915698,285.144927978516,285.147888183594,125.863206,122.031234,130.670796,364924.738155258,137238.122907621,146023.640625,10,1,"","","117"
237.087129080089,237.086608886719,237.089767456055,130.011426,129.078558,131.050542,67059.0639535066,67057.1741355065,78338.578125,78338,1,"","","183"
172.977264898369,172.976745605469,172.9775390625,42.345543,36.899331,47.8345032,839604.252717187,698163.5377937,211861.421875,22,1,"","","125"
315.156876706703,315.155670166016,315.158721923828,126.250698,123.766344,129.078558,329667.779464313,151502.706471482,260506.9375,17,1,"","","117"
284.082512459539,284.081634521484,284.084991455078,132.221034,130.747422,135.046266,47198.9110049837,47152.0123811603,38199.640625,141,1,"","","60"
212.149183529391,212.147933959961,212.149566650391,134.22327,132.76728,135.046266,49750.9889209079,49628.6205344158,112590.90625,173,1,"","[M+H+NH3]+ 194.116","52"
254.159867003556,254.158203125,254.162017822266,135.198138,134.41989,138.38049,59715.7956107906,59146.9662394753,63845.58984375,44,1,"","","52"
283.079779515291,283.079071044922,283.080291748047,132.221034,130.59042,136.23801,385676.101145728,383960.628759448,261535.5,183,1,"","","60"
223.132056375642,223.131195068359,223.133773803711,17.8637154,14.0482428,21.0118182,570217.732718011,248615.717299466,121780.4453125,13,1,"","[M+H-COCH2]+ 264.136","139"
338.992370884137,338.990936279297,338.993682861328,137.902374,137.262126,138.623742,19863.3290624637,19862.0475415225,27009.861328125,27009,1,"","","140"
354.079271582579,354.076080322266,354.081451416016,137.737746,136.762506,139.03011,61267.6212249053,61265.8071417053,79046.0546875,79045,1,"","","140"
239.05139621798,239.050521850586,239.052780151367,138.053118,136.991004,138.869616,45231.2325500999,45229.6101124635,51673.4375,51672,1,"","","140"
295.086518871679,295.084838867188,295.088012695312,137.977746,137.140752,139.181112,43452.6791692375,43450.9652668375,52249.78515625,52249,1,"","","140"
237.054365903598,237.053314208984,237.055313110352,137.977746,136.991004,139.441482,140290.88118253,139923.401434972,138702.609375,137,1,"","","140"
272.170014842482,272.167877197266,272.171905517578,138.455868,136.158378,139.685856,25479.0369504393,25222.9763583762,17328.59375,21,1,"","","248"
1327.46266583196,1327.45727539062,1327.46899414062,139.60473,138.869616,141.180846,101839.541322809,101807.738553137,126800.1328125,318,1,"","","122"
263.127972380363,263.12646484375,263.129302978516,17.9390892,14.4143652,21.0118182,560078.541375649,284895.078988346,128939.2890625,12,1,"","","139"
1326.46043473623,1326.4501953125,1326.46862792969,139.685856,138.869616,141.028476,192291.731891487,192289.822130718,226310.640625,226310,1,"","","122"
240.180671353492,240.179382324219,240.181640625,134.344398,129.078558,138.784368,623732.465102289,573908.948940965,1024935.625,250,1,"","","52"
245.038687649171,245.037445068359,245.039978027344,140.486226,139.60473,141.180846,17734.8691437924,17733.3759812661,20608.482421875,20607,1,"","","68"
305.011017556168,305.009765625,305.012786865234,140.486226,139.763358,141.180846,21946.4354309962,21945.1013246432,24362.75390625,24362,1,"","[M+K+HCOOH]+ 220.049","68"
346.074198335466,346.073333740234,346.075775146484,140.561604,139.763358,141.180846,22598.2786224888,22596.9445161359,30358.775390625,30358,1,"","","68"
425.995500004615,425.99365234375,425.998382568359,140.561604,139.685856,141.339222,24426.6349650566,24425.1469356566,31678.189453125,31677,1,"","","68"
304.0155283573,304.013366699219,304.016326904297,140.561604,139.685856,141.568344,49948.8326525038,49947.0398067895,55348.48828125,55347,1,"","","68"
324.994778534827,324.993255615234,324.99609375,140.561604,139.685856,141.568344,40576.4773298436,40574.6844841294,48315.28125,48314,1,"","[M+Na]+ 302.006","68"
344.980288746594,344.979309082031,344.983795166016,140.637096,139.60473,141.568344,44194.697350171,44192.8229913528,42997.47265625,42996,1,"","[M+2Na-H]+ 300.009","68"
243.041543805174,243.040649414062,243.042526245117,140.561604,139.685856,141.713346,66786.6631780937,66784.7278467301,68597.8359375,68597,1,"","[M+Na]+ 220.049","68"
322.998448555618,322.996978759766,322.999694824219,140.561604,139.441482,141.713346,113100.024162232,113097.843172792,104583.1015625,104582,1,"","[M+Na]+ 300.009","68"
352.140339012431,352.138946533203,352.141296386719,140.868852,139.528236,141.974718,21713.0020866919,21543.8821284516,17513.958984375,17,1,"","","68"
302.018861485886,302.017303466797,302.019683837891,140.561604,139.441482,142.203216,158715.495904446,158712.832803803,132394.3125,132393,1,"","","68"
303.013102832647,303.01171875,303.014343261719,140.561604,139.360356,143.24958,482609.528393405,482606.222553005,411153.375,411152,1,"","[M+H]+ 302.006","68"
301.016138074695,301.015533447266,301.016784667969,140.561604,139.181112,143.655576,1265352.60726596,1265283.81702155,1111292.625,3523,1,"","[M+H]+ 300.009","68"
156.077075580762,156.075592041016,156.077514648438,140.787852,139.441482,143.996826,163110.549981106,159163.614382092,120609.6171875,68,1,"","","68"
499.249677508701,499.244842529297,499.251251220703,145.389192,144.5562,146.346312,49610.2747391881,49608.8256009024,70141.71875,70141,1,"","","189"
270.073602880711,270.072509765625,270.074645996094,145.468194,145.389192,149.498286,13401.5815968169,13178.1786381094,11448.216796875,11,1,"","","189"
286.105634649369,286.103912353516,286.107238769531,146.346312,145.629066,149.019792,23620.8736293694,23282.1967973609,21993.8671875,20,1,"","","150"
302.102539710166,302.101409912109,302.104583740234,146.346312,145.629066,147.472302,43390.4590827643,43388.7242724114,50067.26171875,50066,1,"","","150"
282.076467927783,282.076385498047,282.078033447266,132.30228,130.50492,136.23801,2307337.94247518,2290111.4611841,1428973,257,1,"","","60"
241.121030208845,241.119247436523,241.123199462891,146.422812,143.913702,149.727162,175839.874833314,107944.645806393,124074.640625,15,1,"","","150"
261.13047262651,261.129730224609,261.133270263672,148.469796,146.422812,150.381282,143682.182223086,143642.384836949,171648.015625,595,1,"","[M+Na]+ 238.142","69"
257.1797717,257.17724609375,257.180908203125,148.469796,148.394424,154.333506,24108.1109942745,23624.9350305315,41875.90625,31,1,"","[M+K+NH3]+ 201.19 [M+Na+NH3]+ 217.164 [M+H+NH3]+ 239.146","69"
285.211308991511,285.210021972656,285.213745117188,148.394424,145.548564,150.60978,83231.860818705,83113.9723159542,68980.828125,169,1,"","","69"
240.153387445147,240.152648925781,240.156127929688,148.469796,146.017314,149.89566,150587.789373075,150584.115150549,139894.765625,139894,1,"","[M+K]+ 201.19 [M+Na]+ 217.164 [M+H]+ 239.146","69"
231.171326995123,231.170593261719,231.173736572266,148.854792,145.468194,154.484382,172473.034756001,152671.208481987,107490.828125,11,1,"","","69"
256.175844838754,256.175140380859,256.176788330078,148.469796,144.5562,151.497024,431787.260588612,428459.063463341,321321.09375,166,1,"","[M+H+NH3]+ 238.142","69"
284.207672071708,284.207305908203,284.209045410156,148.469796,144.5562,151.882398,685637.210012776,681051.737945545,511962.03125,205,1,"","","69"
239.148999697034,239.148376464844,239.14924621582,148.469796,144.5562,151.882398,1537888.31767852,1447535.24878089,1091265.25,161,1,"","[M+H]+ 238.142","69"
217.104730926765,217.103546142578,217.104965209961,134.344398,129.078558,138.784368,509944.21803364,402985.231736672,734428.1875,237,1,"","[M+Na]+ 194.116","52"
226.084796006213,226.08415222168,226.086395263672,151.192776,150.046656,154.258128,119631.581620869,119309.843182419,90669.796875,109,1,"","[M+Na]+ 203.095","40"
298.187469987757,298.185638427734,298.189208984375,149.81916,144.64932,153.833634,341599.193535908,340314.177105006,135113.25,112,1,"","","143"
205.106041261111,205.103378295898,205.106384277344,151.192776,145.209318,158.116104,417567.582090985,414314.795280668,384364,179,1,"","","40"
228.178632571525,228.177139282227,228.179595947266,153.02964,151.725396,155.892492,64981.3394843539,64499.5803226437,105335.1484375,85,1,"","","18"
195.122926718567,195.122100830078,195.123565673828,134.344398,129.078558,138.784368,1309452.64822832,1057452.61925864,1943124.875,251,1,"","[M+H]+ 194.116","52"
237.123765673546,237.123062133789,237.124816894531,154.409004,153.580134,155.343246,66515.7927618322,66514.3080359375,83302.9921875,83302,1,"","","18"
205.098832234746,205.097885131836,205.100921630859,154.79325,154.178508,155.581494,45396.2219160086,45394.9014585968,59551.16015625,59550,1,"","[M+Na+NH3]+ 165.079","18"
297.065107218007,297.062042236328,297.066284179688,155.0265,154.333506,155.811744,27788.8384543692,27787.4423407026,36606.08984375,36605,1,"","","225"
265.143963232201,265.142700195312,265.144866943359,17.7882162,17.7128412,21.0118182,320607.47357863,209391.163793842,128862.34375,17,1,"","[M+H]+ 264.136","139"
186.090606819794,186.089141845703,186.092422485352,153.713646,146.656056,159.648468,194630.893401684,110525.453618085,119354.203125,37,1,"","[M+H]+ 185.088","18"
222.062277611731,222.061019897461,222.062438964844,153.833634,151.882398,159.061596,1585637.38733773,1579305.48886816,1549833.5,534,1,"","[M+K]+ 183.098 [M+Na]+ 199.073 [M+H]+ 221.055","18"
222.062287080577,222.061645507812,222.062438964844,153.833634,153.833634,158.201982,461890.850848134,457915.750952212,496639.375,534,1,"","[M+K]+ 183.098 [M+Na]+ 199.073 [M+H]+ 221.055","18"
300.0877375705,300.087097167969,300.088684082031,156.136368,155.180502,157.42248,47105.6301250025,47103.4856243068,46534.26171875,46533,1,"","","214"
224.059242408776,224.057968139648,224.060150146484,153.833634,151.882398,158.599602,504656.854249374,504352.598206013,517022.34375,995,1,"","[M+K]+ 185.088","18"
188.070999115488,188.069931030273,188.071578979492,154.79325,151.192776,157.949106,182717.382376822,122175.173225568,97361.296875,27,1,"","[M+Na]+ 165.079","18"
232.173592931046,232.172836303711,232.174835205078,157.81548,156.621492,159.648468,24132.6239799714,23995.9063829436,22558.4765625,33,1,"","[M+Na+NaCOOH]+ 141.197","147"
240.143716802948,240.142135620117,240.14501953125,156.99975,155.105124,160.465836,52305.7934702774,51445.3845252828,27281.208984375,20,1,"","","233"
152.128436632445,152.127639770508,152.128723144531,158.277474,157.15086,160.556334,61964.0255657711,61927.7804318282,58794.5234375,267,1,"","[M+H+NH3]+ 134.095","147"
180.159850810844,180.159561157227,180.160614013672,158.352852,156.99975,160.714212,82760.6346523675,82622.1199631256,86116.8359375,155,1,"","[M+K]+ 141.197","147"
230.13958987237,230.138442993164,230.140365600586,141.028476,135.837258,146.175816,318563.75080146,197574.403557417,72162.953125,15,1,"","","68"
204.102376190859,204.102264404297,204.103240966797,151.192776,146.422812,155.968368,3205640.34768871,3012311.58621923,2788988.75,336,1,"","[M+H]+ 203.095","40"
284.179784129721,284.179046630859,284.182159423828,159.491964,157.81548,161.5812,166536.52590143,164150.479713421,164246,60,1,"","[M+K]+ 245.219","64"
301.207541530478,301.206329345703,301.211578369141,159.416592,156.211866,162.358452,178368.563887891,175152.680907998,163492.640625,77,1,"","[M+K+NH3]+ 245.219","64"
314.103002893435,314.101043701172,314.104675292969,160.044588,159.19947,166.204548,109792.867897841,104937.244205091,81569.2265625,17,1,"","","64"
328.233877139219,328.231811523438,328.237121582031,159.416592,156.375618,161.747076,368663.476235776,366909.853096262,350403.3125,188,1,"","","64"
209.137209727774,209.135055541992,209.138381958008,159.567342,155.968368,162.433818,73876.8236126349,52171.0687039487,50993.65234375,13,1,"","","64"
302.10299142934,302.101593017578,302.105041503906,161.03133,160.20021,161.975826,21306.8044934212,21156.8265308898,22549.103515625,33,1,"","","244"
227.176119591801,227.17497253418,227.178771972656,153.281136,142.929582,163.185066,918659.918383447,792861.726078019,858410.75,168,1,"","","18"
368.09545113631,368.092834472656,368.098205566406,160.714212,159.72384,161.747076,62105.2614353136,62103.3225008136,74567.5390625,74567,1,"","","186"
